loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,BAD,dtir1
cf,Joint,pre,type3,p3,l1,nopc,246500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,3720.0,EQUI,750,EXP,65-74,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,726500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,10200.0,EQUI,694,EXP,35-44,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,306500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6240.0,CRIF,601,CIB,55-64,not_inst,83.28804348,south,direct,1,56.0
ncf,Joint,nopre,type3,p4,l1,nopc,976500,3.75,-0.5269,0.0,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,7301.624987741493,EXP,685,EXP,45-54,not_inst,88.13176895,south,direct,0,37.05157872662454
cf,Joint,nopre,type3,p3,l1,nopc,206500,3.99,0.5756,2842.03,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,5580.0,CRIF,624,EXP,35-44,to_inst,83.26612903,North,direct,0,50.0
cf,Female,nopre,type3,p4,l1,nopc,186500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,218000.0,sb,pr,home,1U,7301.624987741493,CIB,765,EXP,65-74,to_inst,85.55045872,North,direct,1,37.05157872662454
cf,Male,nopre,type1,p1,l2,nopc,346500,3.99,-0.0675,12804.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6060.0,EXP,884,CIB,35-44,to_inst,79.10958904,North,direct,0,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,576500,4.99,0.8127,18460.0,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,8040.0,EXP,884,EXP,55-64,to_inst,64.92117117,south,direct,0,36.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,216500,3.5,-0.2018,7742.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4860.0,CIB,645,EXP,25-34,to_inst,77.87769784,south,direct,0,40.0
cf,Female,nopre,type1,p1,l1,nopc,516500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6000.0,EQUI,852,EXP,25-34,not_inst,70.53786977721364,North,direct,1,37.05157872662454
ncf,Joint,nopre,type1,p1,l1,nopc,726500,4.25,0.0169,0.0,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,10200.0,CRIF,839,EXP,25-34,not_inst,64.40602837,south,direct,0,48.0
cf,Joint,nopre,type1,p4,l1,nopc,716500,3.625,-0.1149,1317.25,360.0,not_neg,not_int,not_lpsm,1228000.0,sb,pr,home,1U,7080.0,CIB,659,EXP,55-64,not_inst,58.34690554,North,direct,0,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,156500,3.99,0.3897,3336.25,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,4500.0,CRIF,837,EXP,65-74,to_inst,50.81168831,south,direct,0,36.0
cf,Male,pre,type1,p4,l1,nopc,246500,3.8,0.069,2726.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,ir,home,1U,3600.0,CRIF,849,CIB,45-54,to_inst,47.58687259,North,direct,0,7.0
cf,Female,nopre,type1,p4,l1,nopc,506500,3.875,-0.435,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6120.0,CRIF,599,CIB,35-44,not_inst,81.9579288,North,direct,0,36.0
cf,Female,nopre,type1,p1,l1,nopc,216500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,sr,home,1U,6900.0,EXP,658,CIB,35-44,to_inst,87.2983871,North,direct,1,37.0
cf,Female,pre,type1,p3,l1,nopc,256500,4.125,0.7054,3800.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3480.0,CRIF,674,CIB,45-54,to_inst,78.20121951,North,direct,0,41.0
cf,Male,nopre,type3,p4,l1,nopc,496500,3.5,-0.218,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7301.624987741493,EXP,652,CIB,25-34,not_inst,95.84942085,North,direct,0,37.05157872662454
cf,Female,pre,type1,p4,l1,nopc,376500,3.99,0.2426,579.53,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4440.0,CIB,542,CIB,35-44,not_inst,66.28521127,North,direct,0,38.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,586500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,1578000.0,sb,pr,home,1U,6600.0,CRIF,510,CIB,55-64,to_inst,37.16730038,south,direct,1,21.0
cf,Joint,nopre,type1,p3,l1,nopc,266500,4.25,-0.0617,3562.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,8700.0,EXP,780,EXP,35-44,to_inst,78.84615385,North,direct,0,32.0
cf,Male,nopre,type1,p4,l1,nopc,206500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,3600.0,EQUI,619,EXP,45-54,to_inst,70.53786977721364,central,direct,1,37.05157872662454
cf,Joint,pre,type1,p3,l1,nopc,476500,4.18,-0.2085,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7440.0,CIB,766,EXP,45-54,not_inst,52.47797357,south,direct,0,36.0
cf,Male,nopre,type1,p1,l1,nopc,356500,3.5,0.0694,7516.13,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6240.0,CRIF,505,CIB,35-44,to_inst,91.8814433,North,direct,0,40.0
cf,Joint,nopre,type1,p4,l2,nopc,276500,3.375,0.0948,6793.7,180.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,10200.0,CIB,746,EXP,>74,to_inst,57.84518828,North,direct,0,23.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,336500,4.056273024512094,0.36641514612813764,3409.544460592627,300.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,1800.0,CRIF,885,EXP,45-54,to_inst,59.24295775,south,direct,1,30.0
cf,Male,nopre,type1,p4,l1,nopc,386500,3.75,-0.0244,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,4200.0,CIB,614,CIB,35-44,not_inst,65.73129252,south,direct,0,47.0
cf,Female,nopre,type1,p3,l1,nopc,216500,3.625,0.2779,6478.3,300.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3600.0,EXP,721,CIB,65-74,to_inst,55.79896907,North,direct,0,41.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,286500,4.625,0.4868,6833.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,ir,home,1U,2580.0,CIB,762,CIB,55-64,to_inst,54.26136364,south,direct,0,16.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,316500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,sr,home,1U,17520.0,EQUI,535,EXP,55-64,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,356500,3.875,0.0203,0.0,180.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,8340.0,CRIF,898,CIB,35-44,not_inst,52.58112094,North,direct,0,30.0
cf,Male,pre,type1,p3,l1,nopc,426500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,568000.0,sb,ir,home,1U,10200.0,CIB,533,EXP,35-44,to_inst,75.08802817,south,direct,1,36.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,366500,4.99,0.1308,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,9480.0,EXP,735,CIB,35-44,to_inst,89.82843137,south,direct,0,41.0
cf,Female,nopre,type1,p4,l2,nopc,356500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5100.0,EXP,849,CIB,45-54,to_inst,89.57286432,North,direct,1,49.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,316500,3.99,0.5161,5073.0,360.0,not_neg,int_only,not_lpsm,398000.0,sb,pr,home,1U,8400.0,CRIF,668,EXP,65-74,to_inst,79.52261307,south,direct,0,32.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,96500,4.75,0.8608,3933.0,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3480.0,CRIF,641,EXP,65-74,to_inst,75.390625,south,direct,0,41.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,116500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,1U,5520.0,CRIF,665,CIB,25-34,to_inst,73.73417722,south,direct,1,36.0
cf,Joint,nopre,type1,p4,l1,nopc,436500,3.625,0.0286,0.0,360.0,not_neg,int_only,not_lpsm,558000.0,sb,pr,home,1U,7020.0,CRIF,710,EXP,35-44,not_inst,78.22580645,North,direct,0,39.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,226500,2.75,-0.1501,5184.0,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,17100.0,CIB,648,CIB,35-44,to_inst,52.92056075,south,direct,0,5.0
cf,Male,pre,type1,p3,l1,nopc,406500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,9540.0,EXP,603,CIB,45-54,to_inst,78.47490347,south,direct,1,22.0
cf,Joint,pre,type1,p1,l1,nopc,416500,4.18,-0.173,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,5760.0,CRIF,648,EXP,65-74,not_inst,50.30193237,North,direct,0,39.0
cf,Male,pre,type1,p1,l1,nopc,306500,3.75,0.4304,4280.5,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4740.0,CIB,825,CIB,45-54,to_inst,96.3836478,North,direct,0,36.0
cf,Joint,nopre,type1,p1,l1,nopc,126500,3.99,0.5383,2255.4,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,6960.0,CRIF,725,EXP,35-44,to_inst,71.06741573,North,direct,0,49.0
cf,Female,nopre,type1,p3,l1,nopc,296500,4.99,0.7625,6205.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8760.0,EXP,787,CIB,35-44,to_inst,80.57065217,south,direct,0,20.0
cf,Female,nopre,type1,p3,l1,nopc,176500,4.375,0.5799,4093.75,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3360.0,EXP,767,CIB,55-64,to_inst,59.22818792,south,direct,0,39.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,346500,3.5,0.5652,6157.5,180.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,5520.0,CRIF,685,CIB,55-64,to_inst,58.92857143,south,direct,0,44.0
cf,Joint,nopre,type1,p4,l1,nopc,726500,3.375,-0.3004,7673.91,360.0,not_neg,int_only,not_lpsm,1158000.0,sb,pr,home,1U,27540.0,EXP,823,EXP,65-74,not_inst,62.73747841,south,direct,0,27.0
cf,Male,nopre,type1,p4,l1,nopc,546500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6000.0,EQUI,677,EXP,35-44,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,516500,4.0,0.402,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7440.0,CRIF,511,CIB,35-44,not_inst,89.35986159,south,direct,0,36.0
cf,Male,nopre,type1,p4,l1,nopc,356500,3.375,0.1321,8310.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,sr,home,1U,12660.0,CRIF,547,CIB,65-74,to_inst,89.57286432,North,direct,0,20.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,426500,3.625,-0.2159,250.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,6000.0,CRIF,695,CIB,35-44,to_inst,72.53401361,south,direct,0,39.0
cf,Female,nopre,type1,p4,l1,nopc,396500,3.75,0.2812,1947.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6420.0,EXP,662,CIB,55-64,not_inst,88.50446429,south,direct,0,41.0
cf,Female,pre,type1,p3,l1,nopc,246500,3.875,0.3585,6711.88,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3240.0,CIB,692,CIB,35-44,to_inst,85.59027778,south,direct,0,48.0
cf,Male,nopre,type1,p3,l1,nopc,246500,4.875,0.7928,1860.98,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3780.0,CRIF,684,CIB,35-44,not_inst,65.21164021,central,direct,0,39.0
cf,Male,nopre,type1,p4,l2,nopc,616500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,7200.0,EQUI,827,EXP,25-34,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,pre,type1,p4,l1,nopc,256500,3.75,0.2941,8009.6,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4140.0,CRIF,638,EXP,35-44,to_inst,83.27922078,south,direct,0,45.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,296500,3.99,0.2633,3050.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,5880.0,CIB,602,CIB,35-44,to_inst,80.57065217,south,direct,0,49.0
cf,Female,nopre,type1,p4,l1,nopc,366500,4.75,0.162,0.0,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,7020.0,CIB,869,CIB,65-74,not_inst,78.31196581,North,direct,0,30.0
cf,Male,nopre,type3,p4,l1,nopc,216500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,7301.624987741493,EXP,577,CIB,>74,to_inst,21.4781746,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p2,l1,nopc,106500,4.99,1.1724,2275.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2040.0,CRIF,547,CIB,65-74,to_inst,67.40506329,south,direct,0,36.0
ncf,Joint,pre,type3,p4,l1,nopc,966500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,0.0,EQUI,833,EXP,45-54,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p3,l2,nopc,166500,4.5,0.9671,4967.68,300.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,6600.0,CIB,879,EXP,35-44,to_inst,67.13709677,south,direct,0,32.0
cf,Joint,nopre,type1,p3,l1,nopc,586500,3.75,0.1592,7080.73,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,7440.0,CIB,768,EXP,45-54,not_inst,69.98806683,North,direct,0,42.0
cf,Male,nopre,type1,p4,l1,nopc,156500,4.125,1.247,4419.8,240.0,not_neg,not_int,not_lpsm,278000.0,sb,ir,home,1U,7020.0,CRIF,745,CIB,45-54,not_inst,56.29496403,North,direct,0,47.0
cf,Female,nopre,type1,p4,l1,nopc,236500,3.375,0.2482,4663.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,8040.0,EXP,854,CIB,45-54,to_inst,85.07194245,North,direct,0,33.0
cf,Joint,nopre,type1,p3,l1,nopc,396500,4.125,0.1279,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4200.0,EXP,682,EXP,65-74,not_inst,78.0511811,central,direct,0,48.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,436500,4.99,0.2056,1423.44,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8280.0,CIB,809,EXP,35-44,not_inst,95.30567686,south,direct,0,35.0
cf,Male,nopre,type1,p2,l1,nopc,146500,4.99,0.6878,2375.0,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,9480.0,EXP,886,CIB,45-54,to_inst,16.6856492,North,direct,0,36.0
cf,Female,nopre,type1,p4,l1,nopc,186500,3.25,-0.1154,7200.2,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3300.0,CIB,602,CIB,65-74,to_inst,67.08633094,south,direct,0,46.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,346500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7500.0,CIB,695,CIB,65-74,to_inst,96.7877095,south,direct,1,27.0
ncf,Joint,nopre,type1,p4,l1,nopc,426500,4.125,0.1405,636.97,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7080.0,EXP,744,EXP,35-44,not_inst,73.78892734,North,direct,0,37.0
cf,Male,nopre,type3,p3,l1,nopc,56500,3.75,0.1953,227.79,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1740.0,CIB,634,CIB,55-64,not_inst,44.140625,North,direct,0,31.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,576500,4.99,0.6283,6216.25,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,5340.0,EXP,859,EXP,45-54,to_inst,54.48960302,south,direct,0,48.0
cf,Male,pre,type1,p4,l1,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7680.0,CIB,786,CIB,45-54,not_inst,51.34408602,North,direct,1,22.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,296500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6720.0,EQUI,576,EXP,25-34,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p1,l1,nopc,446500,4.99,0.5144,0.0,360.0,neg_amm,not_int,not_lpsm,558000.0,sb,pr,home,1U,5700.0,CIB,548,CIB,25-34,not_inst,80.01792115,south,direct,0,45.0
cf,Male,nopre,type1,p4,l1,nopc,666500,3.75,0.0978,977.6,360.0,not_neg,not_int,not_lpsm,1448000.0,sb,pr,home,1U,17400.0,CRIF,859,CIB,35-44,not_inst,46.02900552,North,direct,0,31.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,436500,3.625,-0.0571,5613.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,4860.0,EXP,597,CIB,>74,to_inst,69.50636943,south,direct,0,38.0
cf,Male,nopre,type1,p1,l1,nopc,266500,3.875,0.0771,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,8280.0,CRIF,737,CIB,45-54,not_inst,66.95979899,North,direct,0,36.0
cf,Female,nopre,type1,p4,l1,nopc,306500,3.25,-0.2181,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,4740.0,CIB,767,CIB,>74,to_inst,49.59546926,North,direct,0,39.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,266500,3.375,0.9347,11642.71,120.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,10080.0,EXP,512,CIB,65-74,to_inst,74.44134078,south,direct,0,42.0
cf,Joint,nopre,type1,p4,l1,nopc,326500,4.25,0.4735,0.0,360.0,not_neg,int_only,not_lpsm,488000.0,sb,pr,home,1U,6180.0,CRIF,636,EXP,65-74,not_inst,66.9057377,central,direct,0,34.0
cf,Joint,nopre,type1,p3,l1,nopc,256500,4.875,1.0725,4098.25,240.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5820.0,EXP,512,EXP,45-54,to_inst,73.70689655,North,direct,0,36.0
cf,Male,nopre,type1,p3,l1,nopc,516500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,908000.0,sb,pr,home,1U,4800.0,EXP,883,CIB,65-74,to_inst,56.88325991,North,direct,1,52.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,76500,3.99,1.3368,3132.48,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,7800.0,CRIF,534,CIB,55-64,to_inst,40.69148936,south,direct,0,17.0
cf,Female,nopre,type1,p3,l1,nopc,166500,3.99,1.2918,5999.5,240.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,3180.0,CRIF,788,CIB,>74,to_inst,47.84482759,North,direct,0,45.0
cf,Joint,pre,type1,p1,l1,nopc,486500,4.25,0.4345,1556.75,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,7500.0,CRIF,647,EXP,65-74,not_inst,76.2539185,North,direct,0,34.0
cf,Female,nopre,type1,p3,l2,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5160.0,CRIF,572,EXP,45-54,to_inst,80.02793296,North,direct,1,21.0
cf,Joint,nopre,type3,p3,l1,nopc,526500,2.99,-0.4777,4674.33,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,8400.0,EXP,770,EXP,55-64,not_inst,73.32869081,central,direct,0,42.0
cf,Female,nopre,type1,p3,l1,nopc,186500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,5400.0,EQUI,707,EXP,45-54,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type3,p3,l1,nopc,566500,4.25,-0.088,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8400.0,CRIF,900,CIB,45-54,not_inst,99.73591549,central,direct,0,31.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,116500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,3120.0,CRIF,530,EXP,55-64,to_inst,53.44036697,south,direct,1,29.0
cf,Joint,pre,type3,p1,l1,nopc,206500,4.625,0.368,4099.19,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3180.0,CRIF,727,EXP,65-74,to_inst,80.03875969,North,direct,0,56.0
cf,Female,nopre,type1,p4,l1,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1U,2100.0,EXP,586,CIB,35-44,to_inst,77.85326087,south,direct,1,39.0
cf,Joint,pre,type1,p3,l1,nopc,306500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,8940.0,EQUI,510,EXP,45-54,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p2,l1,nopc,396500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,808000.0,sb,sr,home,1U,31020.0,CIB,877,EXP,>74,to_inst,49.07178218,south,direct,1,15.0
cf,Joint,nopre,type1,p2,l1,nopc,726500,3.625,-0.0182,0.0,360.0,not_neg,not_int,not_lpsm,1568000.0,sb,pr,home,1U,15420.0,EXP,570,EXP,45-54,not_inst,46.33290816,south,direct,0,27.0
cf,Male,nopre,type3,p1,l1,nopc,376500,3.5,-0.0048,3702.91,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6240.0,EXP,609,CIB,65-74,to_inst,102.3097826,south,direct,0,26.0
ncf,Joint,nopre,type1,p3,l1,nopc,216500,3.875,0.6393,5215.63,96.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5460.0,CIB,881,EXP,55-64,to_inst,35.60855263,south,direct,0,43.0
cf,Male,nopre,type1,p4,l1,nopc,216500,3.99,0.7647,5063.79,300.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,7200.0,CIB,685,EXP,45-54,to_inst,87.2983871,North,direct,0,34.0
cf,Male,pre,type1,p3,l1,nopc,276500,4.125,0.547,6632.79,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5520.0,CRIF,797,CIB,>74,to_inst,61.71875,North,direct,0,41.0
cf,Female,nopre,type1,p1,l1,nopc,216500,3.625,0.1779,5335.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,6300.0,CIB,507,EXP,55-64,not_inst,94.95614035,central,direct,0,48.0
cf,Male,nopre,type1,p3,l1,nopc,216500,4.25,0.3593,5125.0,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3660.0,CIB,886,CIB,55-64,to_inst,80.78358209,south,direct,0,42.0
cf,Joint,nopre,type1,p1,l1,nopc,416500,3.875,0.2871,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,11280.0,CIB,589,EXP,35-44,not_inst,90.93886463,central,direct,0,31.0
cf,Male,nopre,type1,p1,l1,nopc,656500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,7800.0,EQUI,840,EXP,25-34,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p3,l1,nopc,296500,2.75,-0.0933,8904.2,120.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6540.0,CIB,566,EXP,55-64,to_inst,62.0292887,south,direct,0,49.0
cf,Joint,nopre,type1,p1,l1,nopc,296500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,9240.0,EXP,668,EXP,45-54,not_inst,74.49748744,North,direct,1,57.0
ncf,Female,nopre,type1,p1,l1,nopc,216500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,5880.0,EQUI,645,EXP,55-64,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p1,l1,nopc,306500,3.75,0.0871,4250.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3660.0,CIB,616,CIB,35-44,to_inst,69.97716895,south,direct,0,41.0
cf,Female,nopre,type1,p3,l1,nopc,56500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1440.0,CIB,657,CIB,65-74,to_inst,31.74157303,North-East,direct,1,60.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,116500,2.99,-0.4313,3749.83,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,7301.624987741493,EXP,685,CIB,55-64,to_inst,91.015625,south,direct,0,37.05157872662454
cf,Female,pre,type1,p2,l1,nopc,86500,5.375,1.4287,2909.47,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,1U,2580.0,CRIF,768,CIB,65-74,to_inst,54.74683544,North,direct,0,40.0
